date,us,indonesia,philippines,malaysia,thailand,vix_index
16/10/2009,-4.5,-2.8,2.3,7.6,12.1,21.43
19/10/2009,-2.2,2.8,3.4,-0.2,1.3,21.49
20/10/2009,-4.8,-3.1,-2.1,-0.2,-1.6,20.9
21/10/2009,4.4,0.1,-2.2,-2.3,-2.6,22.22
22/10/2009,2.8,5,-3.4,-1.2,1.6,20.69
23/10/2009,7.7,16.7,4.7,-0.9,1.5,22.27
26/10/2009,6.4,3.3,-3.7,1.7,1.5,24.31
27/10/2009,-10.9,5.2,1,-0.7,1.7,24.83
28/10/2009,-3,3.6,-1.2,-0.5,-2.6,27.91
29/10/2009,8.2,25.1,-1.9,5.1,-2,24.76
30/10/2009,-11.4,-31.5,2.3,-0.5,9.1,30.69
02/11/2009,3.1,9,0,-1.8,7.9,29.78
03/11/2009,5.1,-2.7,0,-0.3,1.6,28.81
04/11/2009,5.9,4.8,0.2,1.6,4.8,27.72
05/11/2009,0,1.1,1.7,0.6,-3,25.43
06/11/2009,-2.7,0,-2.1,0.1,-1.5,24.19
09/11/2009,-1.1,-1.8,0.2,0.6,0.4,23.15
10/11/2009,-1.4,-5.9,-1.2,0.3,0.4,22.84
11/11/2009,1.5,1.2,1.7,-0.4,-2,23.04
12/11/2009,-4.3,1.4,2,1.1,0.5,24.24
13/11/2009,-2.6,2.4,-3.1,-0.8,-3.7,23.36
16/11/2009,-8.4,2.6,0.8,-1.1,-6.2,22.89
17/11/2009,-1.1,1.9,0.4,-1.9,-8.2,22.41
18/11/2009,4.1,-1,-0.6,-0.2,-1.8,21.63
19/11/2009,-2.8,2.5,0.4,0.2,1,22.63
20/11/2009,3,4,-3.7,-0.1,-5.8,22.19
23/11/2009,-1.7,1.4,-0.8,-1,-1.8,21.16
24/11/2009,-4.6,-2.2,0.7,-0.9,-0.2,20.47
25/11/2009,-3.4,-11.2,0.9,-1.4,1.4,20.48
26/11/2009,0,-5.8,-0.6,-0.2,4,20.48
30/11/2009,-7.1,1.3,-0.55,1,6,24.51
01/12/2009,8.4,3.3,-0.55,-1.8,2.9,21.92
02/12/2009,2.8,-2.4,-1.3,0.9,1.2,21.12
03/12/2009,7.4,-2.1,-2.4,0.7,-0.7,22.46
04/12/2009,8.8,-5.7,-2.1,0,-8.5,21.25
07/12/2009,-4.3,-9.4,-2.6,1.3,0.3,22.1
08/12/2009,-4.9,0.6,-1.3,0.2,0.3,23.69
09/12/2009,5.3,4,-3.5,0.3,-2.7,22.66
10/12/2009,6.4,-2.3,3,0.7,-0.85,22.32
11/12/2009,5.3,-3,-5.7,-0.1,-0.85,21.59
14/12/2009,-0.2,-5.5,2.4,0.5,0.3,21.15
15/12/2009,3.8,1.6,1.5,0,0.3,21.49
16/12/2009,1.1,1.4,2.7,-1.8,2.5,20.54
17/12/2009,-11.9,2.7,2.4,-0.3,-2,22.51
21/12/2009,19.6,0.9,2.2,0,-2.1,20.49
22/12/2009,8,3.5,4.2,5,1.3,19.54
23/12/2009,-0.6,2.4,7.6,0.8,-3,19.71
28/12/2009,9.2,-1.4,7.6,0.3,1.6,19.93
29/12/2009,-4.3,1,5.6,-0.4,-1.9,20.01
30/12/2009,-1.1,-1,-0.57,-0.1,2.2,19.96
31/12/2009,5.1,-0.1,-0.57,-0.4,1.8,21.68
04/01/2010,-2.2,8.6,-0.57,5.3,1.8,20.04
05/01/2010,-5.4,-20.1,-5.8,0.4,-0.9,19.35
06/01/2010,6,-10.9,-4.2,-2.2,-4.1,19.16
07/01/2010,0.2,-7.5,-8.7,-0.6,-1.1,19.06
08/01/2010,0.7,0.5,5.7,-0.6,-10.7,18.13
11/01/2010,-1.2,-8.6,4.6,-0.6,-5,17.55
12/01/2010,-10.7,-16.6,-4.4,-1.2,-15.5,18.25
13/01/2010,8,0.5,7.2,-1.7,3.5,17.85
14/01/2010,-5.3,-1.3,6,-0.2,3.9,17.63
15/01/2010,-6.4,5,1.9,-1.1,0.1,17.91
18/01/2010,0,-0.5,-2.1,-0.2,-0.2,17.91
19/01/2010,1.8,-0.6,10.5,1.8,2.1,17.58
20/01/2010,-4.5,-1.8,-8,-1,0.8,18.68
21/01/2010,-6.1,5.7,-0.4,-0.2,-1.5,22.27
22/01/2010,2.1,15.8,0.1,0.3,0.5,27.31
25/01/2010,1.9,-7,1.4,1,0.8,25.41
26/01/2010,-0.7,10.5,-1.1,0.4,-0.7,24.55
27/01/2010,2.9,2.2,15.9,2.5,-4.3,23.14
28/01/2010,-1.4,2.6,-17.6,-0.4,0.5,23.73
29/01/2010,-5,-2.9,-1.2,-0.4,0.4,24.62
01/02/2010,6.6,1.1,-1.5,0,-1.1,22.59
02/02/2010,-1,2.2,4.2,0,1.8,21.48
03/02/2010,6.5,-8.6,-8.8,-1.7,-7.9,21.6
04/02/2010,-9.9,-0.8,-5.4,0.2,0.1,26.08
05/02/2010,-4.1,1,1.9,-0.8,-2.5,26.11
08/02/2010,-0.5,7.9,9.6,-0.3,3.4,26.51
09/02/2010,8.5,0.5,-4,0,1.3,26
10/02/2010,4.5,-0.2,-0.5,0.4,1.3,25.4
11/02/2010,2.8,-0.1,9.3,-0.7,2.1,23.96
12/02/2010,-2.5,-0.4,-9.4,-0.4,0.4,22.73
15/02/2010,-0.2,-0.5,1,0.07,0.7,22.73
16/02/2010,-3.4,0.6,3.3,0.07,-0.7,22.25
17/02/2010,7.4,2.2,-5.1,0.07,-0.9,21.72
18/02/2010,7,-0.8,-8.5,0.4,-1.9,20.63
19/02/2010,-2.8,3.5,12.5,0.8,0.7,20.02
22/02/2010,2.2,1.6,-5.5,0,-1.5,19.94
23/02/2010,-11.2,0.1,3.7,-0.9,0.8,21.37
24/02/2010,0.8,-5.7,-0.2,0,0.8,20.27
25/02/2010,-5.9,-1,-3,-0.9,-0.1,20.1
01/03/2010,-2.4,-7.3,-7.6,-0.2,-0.2,19.26
02/03/2010,-0.4,-5.9,0.6,-2.3,-0.2,19.06
03/03/2010,1.3,-7.6,1.9,1.5,4.7,18.83
04/03/2010,-1.5,-1.6,-3.6,-1.7,-0.8,18.72
05/03/2010,7.8,-1.3,11.5,-1,0.3,17.42
08/03/2010,3.6,-9.4,2.5,0,4,17.79
09/03/2010,-1.6,-7.6,-1,1.7,-0.5,17.92
10/03/2010,2.1,2.5,1.6,0.9,-1.3,18.57
11/03/2010,0.6,2.7,-0.8,-0.6,4,18.06
12/03/2010,-2.7,-2.9,1,-0.7,2.6,17.58
15/03/2010,-0.5,-4.9,-2.2,-1.2,-2.2,18
17/03/2010,-5.9,-15,0.2,-1.8,0.1,16.91
18/03/2010,4,-10.2,2.9,-1.2,-2.1,16.62
19/03/2010,1.3,-6.5,-3.4,1.1,-0.4,16.97
22/03/2010,-3,2.6,0.1,0.3,-0.2,16.87
23/03/2010,2.6,0.9,2.4,-0.4,-0.1,16.35
24/03/2010,16.7,-1.5,-3.9,-0.1,-0.5,17.55
25/03/2010,2.6,5.9,0,-0.1,2.4,18.4
26/03/2010,-3.1,0.8,-1,-1.4,-0.3,17.77
29/03/2010,1.7,-0.3,-1.2,-1.3,-1,17.59
30/03/2010,-0.7,-5.9,0.3,-0.9,1,17.13
31/03/2010,-3.1,-0.2,0.9,-0.9,-2.3,17.59
01/04/2010,4.2,0.6,-1.4,-3.5,-4.4,17.47
05/04/2010,11.8,-0.7,-1.4,-0.7,-2.5,17.02
06/04/2010,-3.6,-3.2,2.7,0.1,-1.65,16.23
07/04/2010,-9.7,-3.2,5,1.2,-1.65,16.62
08/04/2010,3.7,-4.5,-0.4,-1.6,-5,16.48
09/04/2010,-0.8,-1.2,1.5,-1.2,-2.3,16.14
12/04/2010,-4,-13.7,1.5,1.2,-5.6,15.58
13/04/2010,-2.2,-13.7,-5.1,-1.4,-3.95,16.2
14/04/2010,3.9,-4.1,-0.4,0,-3.95,15.59
15/04/2010,-2.7,0.6,-7.9,-0.1,-3.95,15.89
16/04/2010,-7,4.4,-2.3,0.2,-3.95,18.36
19/04/2010,3.5,11.2,3.8,-1.8,2.5,17.34
20/04/2010,0.2,-0.6,-2.3,0.1,3.5,15.73
21/04/2010,-6.3,-18.1,2.7,-0.6,-1.7,16.32
22/04/2010,3.6,-2.2,-1.6,-1.4,-2.7,16.47
23/04/2010,3.7,-1.5,3.5,-0.9,-5.3,16.62
26/04/2010,-0.4,-5.1,-3.4,-0.2,-0.3,17.47
27/04/2010,-11.7,0.3,3,0.6,2.3,22.81
28/04/2010,7.5,4.6,7.7,-0.1,-6.3,21.08
29/04/2010,-3.9,5,2.9,1.4,-1,18.44
30/04/2010,-7.1,-4.3,-1,0.2,6,22.05
03/05/2010,2.9,-1.5,0,0.4,7.45,20.19
04/05/2010,-9.2,1.2,-4.2,0,7.45,23.84
05/05/2010,-5.1,18.8,5.2,0.9,-1,24.91
06/05/2010,-14.5,49.9,-0.6,0.1,-1,32.8
07/05/2010,3.1,2.9,27.9,-0.4,-1,40.95
10/05/2010,11.6,-41.2,0,0.1,3.1,28.84
11/05/2010,-1.8,-20,-37.8,-0.2,0.6,28.32
12/05/2010,4.8,5.5,2,0,-7.6,25.52
14/05/2010,-11.8,0.8,-0.5,-2.3,-6.7,31.24
17/05/2010,3.4,11.2,0.2,-1,-1.1,30.84
18/05/2010,-14.1,0,0.9,-1.3,1.7,33.55
19/05/2010,2.2,4.1,1,-2.3,0.6,35.32
20/05/2010,-15.6,4.3,-2.5,-0.5,0.7,45.79
21/05/2010,2.6,2,8.6,-0.9,0.7,40.1
24/05/2010,-4.4,4.4,-7.3,-1,-2.2,38.32
25/05/2010,-3.6,27.6,-0.2,-0.4,-5.3,34.61
26/05/2010,3,0.2,-3.4,0.3,-5.8,35.02
27/05/2010,17.2,-7.6,-0.2,3.9,-9.3,29.68
31/05/2010,-7.5,-27.1,0.2,3.5,-2.6,29.68
01/06/2010,-2.6,1,1.1,-1.8,-3.2,35.54
02/06/2010,8.1,0.4,-5.7,0,-1.7,30.17
03/06/2010,2.4,-4.2,0.9,0,5.4,29.46
04/06/2010,-16.2,-2,1,1.2,-1.9,35.48
07/06/2010,-6,2.4,1.3,-0.8,-7.5,36.57
08/06/2010,4.4,-4.5,4.6,0.7,-4.3,33.7
09/06/2010,-1.3,-6.8,-7.4,1.2,-0.2,33.73
10/06/2010,14.6,-2.7,7.7,2.5,3.6,30.57
11/06/2010,-8.5,-9.3,4.2,-0.2,3.3,28.79
14/06/2010,1.9,-3.1,-5.1,-1,-0.2,28.58
15/06/2010,4.9,-1.6,-5.1,-2.2,-1.3,25.87
16/06/2010,-4.2,-2.8,2.1,0.7,-3.4,25.92
17/06/2010,-7.2,-11.2,-3.7,-2.2,-3.5,25.05
18/06/2010,3.1,-12.7,0,1.4,-2.2,23.95
21/06/2010,2.2,-31.1,3.3,0,1.6,24.88
22/06/2010,-7.5,-10.1,-3.2,-3.5,-0.2,27.05
23/06/2010,-4.7,-3.8,-0.8,-2.5,0.5,26.91
24/06/2010,1.8,5.5,-4.6,-2.1,-2.5,29.74
25/06/2010,-2.9,3.9,5.4,-1.9,0.4,28.53
28/06/2010,-8.7,2.6,-3.1,0.3,2.4,29
29/06/2010,-7.2,6.9,-0.4,0,-1.7,34.13
30/06/2010,-1.8,24.2,0.75,-0.7,-3.6,34.54
01/07/2010,1.6,-1.1,0.75,-0.1,4.76,32.86
02/07/2010,3,-12.8,-4.7,-1,4.76,30.12
05/07/2010,-0.4,5.3,-0.7,-0.9,4.76,30.12
06/07/2010,-4.3,2.1,-1.1,-2.2,4.76,29.65
07/07/2010,5,-4.9,-7.5,-3.1,4.76,26.84
08/07/2010,5,-9.8,-12.7,-0.4,4.76,25.71
09/07/2010,2.2,1.2,5.9,0.8,4.76,24.98
12/07/2010,1.1,2.8,4.9,1.1,-0.14,24.43
13/07/2010,5.8,1.2,-12.5,0.1,-0.14,24.56
14/07/2010,-7.9,0,-6.6,-0.4,-0.14,24.89
15/07/2010,-4.8,-4.7,2.2,2.5,-0.14,25.14
16/07/2010,-7.3,0.1,-1.6,0.2,-0.14,26.25
19/07/2010,3.2,5.3,7.5,-0.5,-0.04,25.97
20/07/2010,-0.5,5.4,5,-0.2,-0.04,23.93
21/07/2010,-7,0.2,12.7,-0.5,-0.04,25.64
22/07/2010,5.7,-1.9,-20.4,-1.7,-0.04,24.63
23/07/2010,5.9,1.9,0.8,0.3,-0.04,23.47
26/07/2010,-0.2,-0.7,-2.5,1.8,-0.04,22.73
27/07/2010,5.6,-11.6,0.4,-0.6,-0.04,23.19
28/07/2010,-6.3,0,-2.1,-0.5,-0.04,24.25
29/07/2010,-0.6,-5.8,1.6,2.1,-0.04,24.13
30/07/2010,-7.4,-1.6,-3.2,-0.1,-0.04,23.5
02/08/2010,5.6,-1.6,1.2,-0.5,-0.04,22.01
03/08/2010,-5.3,-1.2,-2.7,-0.6,-0.5,22.63
04/08/2010,4.2,-7.3,-3.4,-2.4,-1.7,22.21
05/08/2010,-4.9,-4.7,-9.1,0.8,0.9,22.1
06/08/2010,-8.5,-6.8,-0.8,-1.75,-2.1,21.74
09/08/2010,1.3,3.1,-6.1,-1.75,2.2,22.14
10/08/2010,-7,0.5,3.8,0.6,0.3,22.37
11/08/2010,-7.8,5.4,-16.1,-1.5,-1,25.39
12/08/2010,6.4,13.4,-6.8,-1.5,0.17,25.73
13/08/2010,-7.4,1.7,-25.4,-2.5,0.17,26.24
16/08/2010,-10.9,5.5,8.1,-1.5,0.17,26.1
18/08/2010,7,6.9,25.8,-3.3,-5.5,24.59
19/08/2010,-5.7,-8.9,-6.2,-2.6,-3.2,26.44
20/08/2010,3.5,-9.9,3.5,-2.2,-4.6,25.49
23/08/2010,-1.2,-2.4,-2.7,-5,-16.8,25.66
24/08/2010,-11,-2.3,1.3,0.1,1.8,27.46
25/08/2010,4.6,1.1,-3.1,-2.6,-10.8,26.7
26/08/2010,-5.9,6.6,-5,1.2,1.4,27.37
27/08/2010,16.9,-0.5,-11.1,3,-0.9,24.45
30/08/2010,-11.6,6.6,-5.65,4.9,1.2,27.21
31/08/2010,-6,12.1,-5.65,-0.9,-6.9,26.05
01/09/2010,10.5,-10.4,-11.4,-0.9,-4.9,23.89
02/09/2010,5,-2.7,-4.2,0.4,1,23.19
03/09/2010,7.4,3.5,-10.8,-1.9,2,21.31
06/09/2010,0.5,0.4,-13.2,1.1,5.7,21.31
07/09/2010,-10.8,1.3,-18.1,0.4,2.6,23.8
08/09/2010,6.1,0.5,-2.6,-0.7,2.3,23.25
14/09/2010,2.4,-12.7,4.1,-3.3,-1.4,21.56
15/09/2010,4.2,-7.5,-3.6,-1.4,4.5,22.1
16/09/2010,4,-5.1,2.2,-0.35,-1.1,21.72
17/09/2010,-2.4,-2,8.7,-0.35,7.3,22.01
20/09/2010,-3.5,-1.3,-1.5,0.2,1.2,21.5
21/09/2010,-13,-1.8,-1,0.6,1.4,22.35
22/09/2010,-1.4,-8,-6.3,-2,2.7,22.51
23/09/2010,-0.7,2.2,-2.4,-0.6,0.3,23.87
24/09/2010,5.4,-5.5,-9.6,-1.3,-2.1,21.71
27/09/2010,-8.1,-0.8,7.5,0.3,0.2,22.54
28/09/2010,-5.9,-4,-8.6,0.1,-3.9,22.6
29/09/2010,3.8,-2.9,6.8,0.5,-3.2,23.25
30/09/2010,0.7,-6.4,-6.4,-0.7,-3.1,23.7
01/10/2010,0,-8.3,0.7,1.1,-7,22.5
04/10/2010,-3.4,-5.5,-4.1,1.6,-4.3,23.53
05/10/2010,-0.4,1.7,-4.4,0.8,0.4,21.76
06/10/2010,-7.5,-22.7,-1.1,0.8,-2,21.49
07/10/2010,-1.4,3.5,-2.9,-0.6,-1.4,21.56
08/10/2010,0.9,-4.3,-0.9,0.3,3.6,20.71
11/10/2010,0,-12.3,-0.7,1.8,15.8,18.96
12/10/2010,3.9,4,-5.2,0.1,-4.4,18.93
13/10/2010,-0.9,-4.2,-2.2,-0.5,-4.3,19.07
14/10/2010,8.5,-12.6,-8.5,-0.5,-7.8,19.88
15/10/2010,5.2,9.6,-5.4,1.2,-3.4,19.03
18/10/2010,-5.2,-2,5.2,2,-2.3,19.09
19/10/2010,-3.2,0.9,-4,8.6,4.2,20.63
20/10/2010,0.4,3,-2.3,5.8,2.5,19.79
21/10/2010,6.6,2.7,6.7,-1.6,-0.5,19.27
22/10/2010,0.9,1.6,-6.7,-1,0.8,18.78
25/10/2010,0.7,2.6,0,0.7,2.55,19.85
26/10/2010,7.8,2.5,8.9,2.7,2.55,20.22
27/10/2010,8.1,25.1,11.3,0.9,9.2,20.71
28/10/2010,-6.3,23.9,-12.3,1.3,-1.3,20.88
29/10/2010,-5.8,-20.8,0.4,-0.8,8.3,21.2
01/11/2010,2.4,-15.3,0.15,1.1,-0.2,21.83
02/11/2010,-3.7,-0.5,0.15,4.2,0.4,21.57
03/11/2010,-1.6,-2.9,0.4,-1,0.6,19.56
04/11/2010,-8.1,1.6,-3.5,-3.4,-2.9,18.52
05/11/2010,4.1,-0.7,2,-0.6,1.4,18.26
08/11/2010,2,-2,2,-0.6,5.5,18.29
09/11/2010,10.6,7.2,5.1,-0.8,4.3,19.08
10/11/2010,-2.4,0.5,-5.2,-1.1,20.8,18.47
11/11/2010,1.2,3,-3.4,-4.6,2,18.64
12/11/2010,14.3,-1.2,-11.4,5.1,11.9,20.61
15/11/2010,17.2,40.1,-8.8,2.8,3.6,20.2
16/11/2010,-11.9,-1.3,8.25,5.2,3.1,22.58
18/11/2010,5.5,8.2,8.25,-5.7,-13.2,18.75
19/11/2010,-2.4,-44.9,-2.3,-2.9,-5.3,18.04
22/11/2010,-6.9,-0.7,3.5,-0.3,1.6,18.37
23/11/2010,-2.9,6.5,-1,-2,-1,20.63
24/11/2010,13.9,5.9,1,0.5,2,19.56
25/11/2010,-0.4,-3.1,2.5,-1,-0.8,19.56
26/11/2010,-4.2,5.7,0.6,1.3,3.3,22.22
29/11/2010,-4.6,-1.9,3.15,-0.3,-0.5,21.53
30/11/2010,-2.3,-8.6,3.15,-0.6,2.7,23.54
01/12/2010,16.7,15.3,3.8,0,-2.2,21.36
02/12/2010,2.4,-7.3,8,0.7,0.5,19.39
03/12/2010,1.7,-11.7,-13,2.8,0.3,18.01
06/12/2010,-8.5,-6.7,-1.3,0.5,4.09,18.02
08/12/2010,35.2,7.1,5.2,3.4,4.09,17.74
09/12/2010,-6.8,-5.8,1.5,2.6,4.09,17.25
10/12/2010,11.5,-3.2,-5.3,1,4.09,17.61
13/12/2010,-4.4,3.4,1.5,1.5,4.09,17.55
14/12/2010,19.8,12.9,0.7,-0.5,4.09,17.61
15/12/2010,5.9,14.5,-2.6,0.7,4.09,17.94
16/12/2010,-11,12.9,0.8,-0.5,3.9,17.39
17/12/2010,-9.4,2.7,10.3,0.9,-3.53,16.11
20/12/2010,0.8,16.6,-1.1,4.1,-3.53,16.41
21/12/2010,-3.3,-13.9,0.7,2.9,-3.53,16.49
22/12/2010,4.3,-4.8,-1.9,1,-3.53,15.45
23/12/2010,4.3,-12,1.3,-0.6,-3.5,16.47
27/12/2010,-6,4.7,0.1,0.7,-4.4,17.67
28/12/2010,15,0.2,0.1,0,0.7,17.52
29/12/2010,-13,-3.6,3.3,1.3,1.65,17.28
30/12/2010,1.6,-5.6,-2.5,-1,1.65,17.52
31/12/2010,-7.2,-1.5,-3.25,-0.05,-1.93,17.75
03/01/2011,3.9,0.4,-3.25,-0.05,-1.93,17.61
04/01/2011,-0.3,-25.1,1.9,0.2,-1.93,17.38
05/01/2011,13.6,15.6,2.3,-1.8,-1,17.02
06/01/2011,-7.2,18.3,-0.4,3.7,7,17.4
07/01/2011,-6.9,15.3,14.8,-1,-2,17.14
10/01/2011,-4.1,60.5,5.6,-0.3,1.3,17.54
11/01/2011,5.6,4,12.3,1.4,1.8,16.89
12/01/2011,2.6,-27.4,-15.8,1.6,-2.3,16.24
13/01/2011,-6.8,20.4,-6.3,-0.3,0.7,16.39
14/01/2011,2.6,4.7,8.5,8.4,-2,15.46
17/01/2011,0.6,12.4,10.7,-0.5,-1.3,15.46
18/01/2011,3.7,-5.1,12.9,-3.9,3.4,15.87
19/01/2011,-2.7,0.4,54.4,-0.7,-4.4,17.31
20/01/2011,11,51,2.1,1.15,-0.4,17.99
21/01/2011,-4.5,16.3,72.2,1.15,3.5,18.47
24/01/2011,0,-1.5,-32.9,0.4,2.75,17.65
25/01/2011,-7.6,-24.3,0.6,0,2.75,17.59
26/01/2011,8.7,-4.6,-3.9,-2,-0.3,16.64
27/01/2011,-2.8,-11.6,-28.3,-1.8,3.5,16.15
28/01/2011,-6.6,7.8,-25.7,-1.1,0.1,20.04
31/01/2011,4.9,0.4,31.1,-4.5,0.1,19.53
01/02/2011,6.9,5.1,-22.3,-0.15,-2.2,17.63
02/02/2011,3.8,-1.1,-14.2,-0.15,-1,17.3
04/02/2011,15.9,0.6,0.6,1.25,3.45,15.93
07/02/2011,-0.6,-21.8,15.7,1.25,3.45,16.28
08/02/2011,10.7,7.3,-8.3,0.5,-0.6,15.81
09/02/2011,-9.1,11.7,46.4,0.7,5.4,15.87
10/02/2011,5,2.7,-31.9,-0.8,1.75,16.09
11/02/2011,-6.7,10.1,41.3,-0.5,1.75,15.69
14/02/2011,-1,-2.3,20.8,-0.3,-0.7,15.95
16/02/2011,0,-9,-14.4,0.1,-1.3,16.72
17/02/2011,-4.7,-1.6,3.2,0.3,-0.9,16.59
18/02/2011,0.8,-7.9,-8.4,-0.4,-0.2,16.43
21/02/2011,0.7,-0.2,-2.5,0.2,-0.2,16.43
22/02/2011,-13.4,-3.9,26.1,0.1,0.5,20.8
23/02/2011,3.2,-8.4,-18.4,1.2,-0.2,22.13
24/02/2011,-3.7,1.5,-1,1.1,1,21.32
25/02/2011,-3.6,10.4,-8.3,0.1,-1.4,19.22
28/02/2011,1.5,-5.8,-3,0.2,1,18.35
01/03/2011,-3.5,-5.8,2.5,0.4,0,21.01
02/03/2011,7.8,-2.4,13.6,-0.1,-0.3,20.7
03/03/2011,8.5,-10.4,-4.2,0.5,-0.2,18.6
04/03/2011,-6.5,-8,1.3,0.6,-0.55,19.06
07/03/2011,2.2,3.6,0.2,0.3,-0.55,20.66
08/03/2011,3.6,1.6,-2.9,0,-1.8,19.82
09/03/2011,-8.1,-17,9.9,0.2,-0.1,20.22
10/03/2011,-10.9,-1.2,-6.4,-1,-1,21.88
11/03/2011,4.4,7.7,-3.1,-1.7,-0.9,20.08
14/03/2011,-4.6,-4.8,4.3,-0.8,-3.9,21.13
15/03/2011,-5.3,1.3,0.3,-3,-3,24.32
16/03/2011,-13.3,-5.6,-4.9,0.4,0.5,29.4
17/03/2011,8.5,0.4,7.4,-5.6,-5,26.37
18/03/2011,1.3,-3.2,-9.5,0.5,-1.5,24.44
21/03/2011,6,-3.4,-9.7,3.8,-1.1,20.61
22/03/2011,-0.2,-6.7,0.8,1.5,1.3,20.21
23/03/2011,2.4,-7.2,0.7,-1.9,1.5,19.17
24/03/2011,5.4,0.9,0.2,1.1,-3.3,18
25/03/2011,3.5,-2,-8.8,2.4,0.1,17.91
28/03/2011,-0.8,0.5,-11.5,2.9,0.7,19.44
29/03/2011,5.6,-1.4,-1.8,1,0.6,18.16
30/03/2011,-5.2,-0.7,6.1,2.3,-0.1,17.71
31/03/2011,3.5,-5.5,-4.9,-0.4,-0.45,17.74
01/04/2011,-2.8,-5,-2,0.7,-0.45,17.4
04/04/2011,-2.4,-16,-0.9,-0.9,-1.3,17.5
05/04/2011,6.1,-3.1,-2,-1.3,-1.8,17.25
06/04/2011,6.6,-7.4,-22.8,-0.2,-0.75,16.9
07/04/2011,0,3.7,-27.4,-0.1,-0.75,17.11
08/04/2011,3.2,0.7,25.4,1,0.3,17.87
11/04/2011,0.8,-8.5,2.9,-0.2,-0.7,16.59
12/04/2011,-9.5,1.5,9.3,-1.2,-0.22,17.09
13/04/2011,-3.2,-13,-2.5,0.3,-0.22,16.92
14/04/2011,4,3.4,-10.6,-0.8,-0.22,16.27
15/04/2011,-9,14.8,-5.3,-0.2,-0.22,15.32
18/04/2011,-3.4,6.6,-14.3,0,-0.22,16.96
19/04/2011,-1.1,3,-5.2,0.7,-0.23,15.83
20/04/2011,4.5,-7.2,-4.9,0.7,-0.23,15.07
21/04/2011,-1.2,0.4,-4.1,1.1,-0.23,14.69
25/04/2011,-3.3,-0.7,-4.1,-2.8,1,15.77
26/04/2011,-5.6,1.9,13.1,-0.5,0.3,15.62
27/04/2011,4.8,1.6,-4.8,-0.4,-0.2,15.35
28/04/2011,-4.5,-4,-16,-0.6,3.4,14.62
29/04/2011,-2.4,-10,1,-3.3,0.83,14.75
02/05/2011,-0.7,0.5,-6.9,-0.1,0.83,15.99
03/05/2011,-3.2,2.6,4.2,-0.1,0.83,16.7
04/05/2011,-3.1,5.5,3.6,0,1.38,17.08
05/05/2011,-6.6,-5.3,4.7,0,1.37,18.2
06/05/2011,0.7,-0.2,10,1.2,1.37,18.4
09/05/2011,0.3,-0.8,2.6,0.1,1.37,17.16
10/05/2011,5.2,0.5,-8.8,-1.6,0.42,15.91
11/05/2011,-5.4,-0.8,2.3,-0.6,0.43,16.95
12/05/2011,6.3,-6.9,-5,0,0.42,16.03
13/05/2011,-5.2,1.1,2.1,-3.4,0.42,17.07
16/05/2011,-2.3,-2.1,-0.2,0.2,0,18.24
18/05/2011,3.3,-7.4,12.7,0.2,0,16.23
19/05/2011,-0.9,-9,-7.3,-0.3,-0.08,15.52
20/05/2011,-2.6,-6,-7.5,0.1,-0.08,17.43
23/05/2011,-1.6,5.2,-2.5,-0.3,-0.08,18.27
24/05/2011,-1.5,0.6,7.3,0.9,-0.08,17.82
25/05/2011,1.6,-0.1,-6.3,0.4,-0.08,17.07
26/05/2011,-7.3,-4,3.1,1.2,-0.3,16.09
27/05/2011,1.6,-3.2,4.4,0,-0.3,15.98
30/05/2011,0,-0.3,-6.9,-0.2,-0.9,15.98
31/05/2011,-1.2,-0.1,6.9,0.4,-0.9,15.45
01/06/2011,-12,-1.9,5.2,-1.1,-0.9,18.3
03/06/2011,4.5,-0.3,1.5,-1.6,-0.32,17.95
06/06/2011,0.9,-0.5,3.5,-0.5,-0.32,18.49
07/06/2011,0,-1.1,-1.6,0.2,-0.32,18.07
08/06/2011,-5.6,-2.1,-16.6,-0.6,-0.32,18.79
09/06/2011,5.8,3.7,-0.3,-0.7,0.3,17.77
10/06/2011,-2.8,-0.1,-1.8,-2.5,-0.3,18.86
13/06/2011,1.5,1.3,19.7,0.7,-0.6,19.61
14/06/2011,11.3,1,-5.8,0.3,1.9,18.26
15/06/2011,-12.8,0.2,-3.6,1,0,21.32
16/06/2011,-4.2,12.4,2.9,-2.8,2.8,22.73
17/06/2011,1.7,13.7,-5.6,-0.4,-1.55,21.85
20/06/2011,1.4,2.3,1.9,0.1,-1.55,19.99
21/06/2011,2.5,-0.3,1.9,0.2,6,18.86
22/06/2011,-0.1,-11.6,5.4,0.5,3.15,18.52
23/06/2011,-7,-6.6,3.3,-1,3.15,19.29
24/06/2011,-4.9,-0.6,-13.9,-0.3,3.15,21.1
27/06/2011,6.7,6.4,2.2,-0.3,3.15,20.56
28/06/2011,10.1,1.2,1.2,0.1,0.4,19.17
30/06/2011,12.9,-1.4,-1.6,0.6,-4.2,16.52
01/07/2011,2.2,-2.5,0.5,0.6,2.7,15.87
04/07/2011,0,-5.7,-7.1,-0.1,-1.6,15.87
05/07/2011,-6.1,-2.1,-4.8,-0.5,-0.1,16.06
06/07/2011,-1.3,-4.9,8.1,-0.4,3.8,16.34
07/07/2011,3,-5.6,-4.8,0.1,-1.5,15.95
08/07/2011,-11.1,-11,7.7,-0.6,5.4,15.95
11/07/2011,-10.8,4.2,-5.4,-1.1,2.33,18.39
